text,intent,label_id
someone may have made an error in figuring out the rate of exchange. i should have received more cash than i did on my most recent withdrawal.,wrong_exchange_rate_for_cash_withdrawal,76
i only got some of the cash i requested from the atm,wrong_amount_of_cash_received,75
when will my top up process?,pending_top_up,48
someone needs to make me aware when there are extra charges for payments. i happened to be looking at the app earlier and noticed a charge associated to a payment that was extra that no one made me aware of before at all.,card_payment_fee_charged,16
why can't my transfer complete?,failed_transfer,36
what methods can i use to top up my account?,top_up_by_cash_or_cheque,58
i finished my transfer. i am having an issue with it still pending. it has been a long time and i'm growing impatient,pending_transfer,49
nothing goes through on my card.,card_not_working,15
the exchange rate on my purchase is wrong.,card_payment_wrong_exchange_rate,18
how do i see what i transferred,balance_not_updated_after_bank_transfer,6
i can't top up my account using my american express with apple pay.,apple_pay_or_google_pay,3
"do you charge for cash withdrawals? i want to get my hands on my own money and you appear to be charging me for the pleasure! why is this, you'd never get this with my high street bank!",cash_withdrawal_charge,20
would it be possible to get another card?,getting_spare_card,40
i need to get a disposable virtual card?,get_disposable_virtual_card,38
trouble with my top up,top_up_failed,59
"if my phone was stolen, do i need to do anything?",lost_or_stolen_phone,43
"i logged in wrong and am blocked, how do i log in?",pin_blocked,50
why didn't my balance change after i transferred some money?,balance_not_updated_after_bank_transfer,6
"i do not need gbp, i need aud, how do i convert it?",exchange_via_app,34
i think my card has been compromised in some way.,compromised_card,23
can i get a visa instead of a mastercard?,visa_or_mastercard,73
which currencies do you handle?,supported_cards_and_currencies,54
do you work in greece?,country_support,25
can i top up?,top_up_limits,60
my identity hasn't been verified. can i use my account?,why_verify_identity,74
are cards issued to people living in the us?,country_support,25
passcode retrieval,passcode_forgotten,45
do i need to order a new card if mine is expiring?,card_about_to_expire,10
do you know the closest atm?,atm_support,4
"if i am in china, can i still order a new card and if so, how?",card_about_to_expire,10
exchange rate for my cash withdrawal is wrong,wrong_exchange_rate_for_cash_withdrawal,76
how do i transfer money using a credit card?,topping_up_by_card,62
i would like to cancel a transfer,cancel_transfer,9
is there a fee for a transfer? if so how much will it be?,top_up_by_bank_transfer_charge,56
why was a charged just for transferring?,transfer_fee_charged,64
what should i do if i think someone stole my details and used my information to make some transactions?,compromised_card,23
where do i go to unblock my pin?,pin_blocked,50
"i requested a refund from a merchant a while ago, and upon repeatedly checking my statement, the merchant has yet to refund me my money. i don't know what's going on, or why the money is getting into my account--could you please help?",Refund_not_showing_up,0
what am i going to need in order to verify my identity?,verify_my_identity,69
how do i activate a new card?,activate_my_card,1
i want this fee reversed from my account.,request_refund,52
my top-up isn't working.,top_up_failed,59
can i hold money in multiple currencies?,fiat_currency_support,37
a fee that shouldn't be there is there after using my card!,card_payment_fee_charged,16
i need to change my pin. can i do that at a cash machine?,change_pin,22
i need help changing my last name on my account.,edit_personal_details,31
is there a fee for exchanging foreign currencies?,exchange_charge,32
is there a number to call to get my pin unblocked?,pin_blocked,50
can you please explain why i was charged an extra fee for my transfer?,transfer_fee_charged,64
what is minimum age for an account?,age_limit,2
the hotel called and said i left my phone in the room.,lost_or_stolen_phone,43
i tried to use my card today in the restaurant but it didn't work and just got declined. what's wrong?,card_not_working,15
where do you get your exchange rates from?,exchange_rate,33
i deposited a cheque a week ago but have yet to receive the cash.,balance_not_updated_after_cheque_or_cash_deposit,7
is it possible to change my address?,edit_personal_details,31
status of the card i ordered.,card_arrival,12
what is this strange payment in my account?,card_payment_not_recognised,17
the exchange rate i was charged for a purchase was not right.,card_payment_wrong_exchange_rate,18
i have a transaction that shows several times,transaction_charged_twice,63
does google play have an app to top up?,apple_pay_or_google_pay,3
"hi, last week i have contacted the seller for a refund as directed by you, but i have not received the money yet. please look into this issue with seller and help me in getting the refund.",Refund_not_showing_up,0
please delete my account now.,terminate_account,55
i saw a fee on my receipt from withdrawing money while shopping earlier. is there supposed to be a fee for this type of transaction?,cash_withdrawal_charge,20
why is a payment i made reverted back to my account?,reverted_card_payment?,53
how long will a transfer take from europe?,transfer_timing,67
why am i unable to withdraw money even though in the past i've done it just fine?,declined_cash_withdrawal,27
the app doesn't believe that i am myself,unable_to_verify_identity,68
can i create a disposable virtual card?,get_disposable_virtual_card,38
"i just want to top-up, why do i need to verify anything?",verify_top_up,71
i entered the wrong pin too many times and now i am blocked. help me unblock!,pin_blocked,50
"yesterday, i made an incorrect payment to the wrong account for my rent payment. i need this addressed as soon as possible and the funds transferred to the correct account by no later than tomorrow.",cancel_transfer,9
how long is my europe transfer wait?,transfer_timing,67
"hi, i have an apple watch. how do i use it to top up my card?",apple_pay_or_google_pay,3
how long will my cash withdrawal be pending for?,pending_cash_withdrawal,47
this exchange rate on my purchase is wrong.,card_payment_wrong_exchange_rate,18
i have a new email.,edit_personal_details,31
there was some money taken from my account that i don't remember paying for. am i able to look up this transaction which was a few weeks ago to see who took out the money? im not sure i need a refund just want to check to make sure it's legit.,direct_debit_payment_not_recognised,29
the atm wouldn't let me withdraw cash.,declined_cash_withdrawal,27
what does it mean if my payment has been reverted?,reverted_card_payment?,53
i want to cancel my purchase,request_refund,52
how much does currency exchange cost?,exchange_charge,32
seems like my top-up has been cancelled,top_up_reverted,61
i want to know about your refund policy.,request_refund,52
"i'm not in the uk, can i still get a card?",country_support,25
what extra charges are there?,transfer_fee_charged,64
"can i change my pin at atms? if so, what ones?",change_pin,22
can you please tell me why my transfer failed?,failed_transfer,36
"i tried to add a topup to my account but the money isn't there, anymore. did i do something wrong?",top_up_reverted,61
can i apply for one of your cards if i live in the eu?,country_support,25
i made an error in payment yesterday and i need it fixed asap because it's for my rent tomorrow.,cancel_transfer,9
why didn't my balance update after my cash or checque deposit?,balance_not_updated_after_cheque_or_cash_deposit,7
how come i got to pay to get my money from the atm?,cash_withdrawal_charge,20
can i go ahead and use my account even though my identify hasn't been verified yet?,why_verify_identity,74
i would like to know more about what a disposable virtual card is?,get_disposable_virtual_card,38
will declined funds i tried to withdraw be returned to me?,wrong_amount_of_cash_received,75
what is the process for activating a new card.,activate_my_card,1
does it cost anything to get a new card? mine's about to expire and i'd also like to know how long it takes to get the new one.,card_about_to_expire,10
"if i want to add funds to the account using american express, how do i do that?",supported_cards_and_currencies,54
what happened to my top-up?,top_up_reverted,61
how can i get funds into my account from my american express?,supported_cards_and_currencies,54
"i need to figure out what these charges are on my account. they've been coming out for a couple of days. can i get all of this money back? also, i need to freeze my card.",card_payment_not_recognised,17
"my phone was stolen, what should i do first?",lost_or_stolen_phone,43
would i be able to get a second card?,getting_spare_card,40
why is my debit card being declined when i have money?,declined_card_payment,26
is there anywhere i can't use my card?,card_acceptance,11
why am i not allowed to add a certain beneficiary?,beneficiary_not_allowed,8
what limits are the to top-ups?,top_up_limits,60
where's the money from my transfer from europe?,transfer_timing,67
i received my card. how do i link it to the app?,card_linking,14
i want to use auto top-up. is there a limit?,automatic_top_up,5
is there restrictions on where i can use my card?,card_acceptance,11
my credit card got declined for top up! what's going on? can you check on why it didn't go through?,top_up_failed,59
how can i change my name in my profile?,edit_personal_details,31
how do i replace my card before it expires?,card_about_to_expire,10
transferring money in 2018 to another country shouldn't take this long. my transfer has been pending for too long. i verified my account details are correct.,pending_transfer,49
is it okay to hold money in multiple currencies?,fiat_currency_support,37
"i'm going on holiday to france for 6 weeks with my family and the cat, fluffy. i just purchased 10,000 from a currency exchange to ensure we don't run short but there appears to be a fee. what is this for?",card_payment_fee_charged,16
how can i alteration my pin?,change_pin,22
i did not receive the correct amount for the exchange rate.,card_payment_wrong_exchange_rate,18
"my phone was stolen, what can i do?",lost_or_stolen_phone,43
"my card's expiring a month from now, should i place an order for the new card?",card_about_to_expire,10
where can i find my top-up verification code?,verify_top_up,71
i would like more physical cards,getting_spare_card,40
when do i receive my pin,get_physical_card,39
"i made a transfer and the receiver did not get the right amount its lesser than what it should be,now i have to transfer more money to make up for the missing amount . can you please help me about this, what should be done",transfer_fee_charged,64
why am i still waiting for my refund,Refund_not_showing_up,0
i've been using my account while abroad for a while but only recently i've been charged a fee. why am i only being charged a fee now.,transfer_fee_charged,64
"i deposited some money, but the balance has not changed.",balance_not_updated_after_cheque_or_cash_deposit,7
how can i speed up a transfer? mine is pending.,pending_transfer,49
i can not see my top up,topping_up_by_card,62
why does my statement contain an extra fee?,extra_charge_on_statement,35
can i top up using a cheque?,top_up_by_cash_or_cheque,58
"if someone in a different country sends me money, do i have to pay a fee?",exchange_charge,32
i have been charged with a fee for paying with my card.,card_payment_fee_charged,16
i tried to buy something online yesterday and was told declined. i got the same error today after trying again. what is the problem?,declined_transfer,28
why did i get declined when trying to get cash?,declined_cash_withdrawal,27
why was there an additional fee on the payment i just made? i don't usually have additional fees applied to my payments.,card_payment_fee_charged,16
why was my payment cancelled?,reverted_card_payment?,53
can i space out how often money is transferred along my travels?,automatic_top_up,5
it looks like the exchange rates on my card payment are wrong,card_payment_wrong_exchange_rate,18
i lost my phone! will my card still work?,lost_or_stolen_phone,43
i cannot find my pin.,get_physical_card,39
"i don't understand how to top up my account, can you please explain the process?",transfer_into_account,65
the card payment i made didn't work.,declined_card_payment,26
why isnt top up working,top_up_failed,59
what kind of cards an currency do you support?,supported_cards_and_currencies,54
i need my card soon.,card_delivery_estimate,13
is pin delivered separately?,get_physical_card,39
"could it be that i deactivated my card, its not working?",card_not_working,15
how do i avoid getting charged a fee on my card?,card_payment_fee_charged,16
"when adding money, what are the currencies you take?",supported_cards_and_currencies,54
could i get tracking on the card?,card_arrival,12
"in the exchange and holding, what fiat is allowed?",fiat_currency_support,37
can i pay more to get it deliver quicker?,card_delivery_estimate,13
do you have an age requirement when opening an account with your service?,age_limit,2
how do you get exchange rates,exchange_rate,33
the app wouldn't accept my top up.,top_up_reverted,61
can you provide information for freezing my card immediately?,lost_or_stolen_card,42
can you tell me where to find my top-up verification code?,verify_top_up,71
are you visa or mastercard?,visa_or_mastercard,73
will you accept my credit card?,supported_cards_and_currencies,54
i can't get google pay to work right.,apple_pay_or_google_pay,3
i notice there's a pending payment on my card.,pending_card_payment,46
are there still fees for european top-ups?,top_up_by_card_charge,57
i need to terminate my account.,terminate_account,55
what can i do with a disposable virtual card?,get_disposable_virtual_card,38
i want to use a european bank card for a top up. must i pay?,top_up_by_card_charge,57
"when i went to 100, all the machine would give me was 20.",wrong_amount_of_cash_received,75
"something went wrong, i was charged an extra pound?",extra_charge_on_statement,35
i was charged twice for a few things this week when i only bought one. what do i do?,transaction_charged_twice,63
there has a recent suspicious withdrawal on my bank account. is it possible to freeze my card?,cash_withdrawal_not_recognised,21
for what reason must i authenticate the top up?,verify_top_up,71
i got less cash than the one i specified in the atm,wrong_amount_of_cash_received,75
what is the fee to receive money?,top_up_by_bank_transfer_charge,56
what is the time frame that it usually takes for a transfer to come through? i have a friend needing it immediately but it has yet to come through.,transfer_not_received_by_recipient,66
i'm looking for a machine of yours that will provide me cash from my home country. i went on holiday and don't have any cash on me. will your machine charge me extra to do this?,wrong_exchange_rate_for_cash_withdrawal,76
i am very upset that i went to use my new card today and it kept getting declined. why is this happening and what do i do to not have it declined?,declined_card_payment,26
can i change my card pin?,change_pin,22
"i was told to verify my identity, how do i do that?",verify_my_identity,69
when will my returned transaction show up on my account?,Refund_not_showing_up,0
how can i change currency type?,exchange_via_app,34
is there a reason why there is an extra 1 charge on my account?,extra_charge_on_statement,35
why is the exchange rate different than expected on my transaction?,wrong_exchange_rate_for_cash_withdrawal,76
why can't a beneficiary receive a money transfer from me?,beneficiary_not_allowed,8
i'd like to know what you guys look at to decide an exchange rate,exchange_rate,33
why is a money transfer not showing?,pending_transfer,49
why am i being charged to withdrawal money?,cash_withdrawal_charge,20
"how much time do transfers take? i sent money to a friend who needs it fast. it's been hours, and the money has not gone through.",transfer_not_received_by_recipient,66
"i was told that withdrawing cash from the atm is free, but i'm charged a fee. why is this?",cash_withdrawal_charge,20
when can i expect my card to be delivered to the us?,card_delivery_estimate,13
how much will i be charged for making a transfer?,top_up_by_bank_transfer_charge,56
i need help with my card!!!!! please. it keeps getting declined when i try to use it. i have tried a few times to use it and it keeps getting rejected. i have no idea why.,declined_card_payment,26
i haven't been able to complete any transactions on my card today. do you know what's wrong?,card_not_working,15
what should i do if someone stole my phone?,lost_or_stolen_phone,43
do you support the eu?,country_support,25
activate my card,activate_my_card,1
"card payment is still pending, why is that the case?",pending_card_payment,46
i seem to have lost my card.,lost_or_stolen_card,42
i made a card payment which is showing me pending.,pending_card_payment,46
how many purchases can i make with one disposable card?,disposable_card_limits,30
i used the wrong account.,cancel_transfer,9
i cannot use my pin.,pin_blocked,50
can you tell me the total cost of a transfer?,top_up_by_bank_transfer_charge,56
why am i being charged for withdrawing cash funds?,cash_withdrawal_charge,20
am afraid someone may have gained access to the info on my card.,compromised_card,23
when will a cash withdrawal show up?,pending_cash_withdrawal,47
how to i switch my money for the money used in another country?,exchange_via_app,34
what are the fees for using transfer to top off my account?,top_up_by_bank_transfer_charge,56
why isn't the transfer i made to a friend showing?,transfer_not_received_by_recipient,66
do i need to verify my identity each time i wish to use my account?,why_verify_identity,74
"i didnt make these transactions, i think my card details might be stolen",compromised_card,23
i need to cancel a transfer i made.,cancel_transfer,9
what do i do if my card is expiring soon?,card_about_to_expire,10
what should i do if i exceed my pin tries?,pin_blocked,50
is there an extra fee for using an atm?,cash_withdrawal_charge,20
can i have money in more than one currency in my account?,fiat_currency_support,37
where do my funds originate from?,verify_source_of_funds,70
i didn't cancel my top-up.,top_up_reverted,61
i'm in the eu. can i get one of your cards?,country_support,25
i was declined when i tried to get cash.,declined_cash_withdrawal,27
can i change my information?,edit_personal_details,31
is an auto top-up option available?,automatic_top_up,5
if i top-up by using a trasfer are there charges that applied?,top_up_by_bank_transfer_charge,56
i have found my lost or stolen card. is there a way i can link the card with my account through my app again?,card_linking,14
i need to transfer funds from my other bank account into this bank account.,transfer_into_account,65
can i get a visa or mastercard?,visa_or_mastercard,73
i haven't received my virtual card yet!!,getting_virtual_card,41
i have a new card. how do i top it up?,topping_up_by_card,62
"if i started the bank transfer from europe, how long will the process take to complete?",transfer_timing,67
can you tell me why my top up didn't work?,top_up_failed,59
"if i found an error in my account for a transaction i didn't make, how long to i have to dispute it?",direct_debit_payment_not_recognised,29
it's been some time ago that i placed an order and it just isn't coming. at this point just give me back my money because i'm not paying them.,request_refund,52
"i tried taking money from the atm but no money came out, but the transaction is still pending? how is this possible?",pending_cash_withdrawal,47
can you please make my top up go through as soon as possible. i really need the money and it has been pending for an hour already.,pending_top_up,48
why can't i withdraw cash?,declined_cash_withdrawal,27
my transfer has been declined and i know it should have went through.,declined_transfer,28
my card has been compromised,compromised_card,23
"how come my top-up didn't go through instantly, like it usually does?",pending_top_up,48
i'm concerned because my cash withdrawal is pending.,pending_cash_withdrawal,47
when will my transfer process?,balance_not_updated_after_bank_transfer,6
what forms of payment do you accept?,supported_cards_and_currencies,54
"for adding money, which currencies do you accept?",supported_cards_and_currencies,54
i no longer have my passcode.,passcode_forgotten,45
"there are transactions that i did not make on my account, i think someone has my information.",compromised_card,23
i haven't received my order and want a refund,request_refund,52
i found my lost card. am i still able to use it?,card_linking,14
"i've been to several different countries, can i exchange the cash with a discount for a large transaction?",exchange_charge,32
card payment is showing as pending,pending_card_payment,46
can you tell me why i haven't received my new card yet?,card_arrival,12
the balance on my account wasn't updated after i made a depost.,balance_not_updated_after_cheque_or_cash_deposit,7
why is my card payment still pending? it should have gone through already.,pending_card_payment,46
is there a limit on how many times i can use a disposable card?,disposable_card_limits,30
can i cancel a transfer,cancel_transfer,9
i got a new address and need to change my information.,edit_personal_details,31
i sent money about 5 days ago and the recipient has not received the money yet.,transfer_not_received_by_recipient,66
my cash withdrawal was declined. why?,declined_cash_withdrawal,27
"my new card just arrived, how can i activate it?",activate_my_card,1
i haven't received the money from the check i deposited.,balance_not_updated_after_cheque_or_cash_deposit,7
do i need to add money before i order a card,order_physical_card,44
why did you revert my top up?,top_up_reverted,61
my balance doesn't show my deposit.,balance_not_updated_after_cheque_or_cash_deposit,7
how do i go about transferring money using my credit card?,topping_up_by_card,62
when will my transfer go through?,pending_transfer,49
why didn't i receive the right amount of cash?,wrong_amount_of_cash_received,75
do i need my phone to use the app?,lost_or_stolen_phone,43
yikes! i didn't get the amount of money that i requested. what do i do now?,wrong_amount_of_cash_received,75
i should not have been charged a fee for my transfer.,transfer_fee_charged,64
let me know what the steps for the identity checks are,verify_my_identity,69
can you give me info about what to do when my card expires?,card_about_to_expire,10
a direct debit payment that i didn't authorise shows up in my app.,direct_debit_payment_not_recognised,29
i cannot use my disposable virtual card.,virtual_card_not_working,72
looks like my top up failed.,top_up_failed,59
i still don't have my card after 2 weeks. what should i do?,card_arrival,12
"if i want to be able to give my daughter a card for my account, would i be allowed to get one for her?",getting_spare_card,40
"hey, i think someone stole my card numbers. there is a purchase showing up on my app from a store pretty far away from me.. i really need that money back to pay my rent.",direct_debit_payment_not_recognised,29
help! my account doesn't show any funds. is transferring funds an option i can use?,transfer_into_account,65
i would like to get both a visa and mastercard?,visa_or_mastercard,73
what do i use to verify my identity?,verify_my_identity,69
i topped up but the app did not accept it.,top_up_failed,59
how many days processing new card?,contactless_not_working,24
the app doesn't recognize me.,unable_to_verify_identity,68
where can the card be used?,card_acceptance,11
is there any way to cancel a transfer?,cancel_transfer,9
how is the pin delivered?,get_physical_card,39
i have a transaction and would like to know if i it's cancelable?,cancel_transfer,9
can i dispute a payment even if i notice it several weeks after it was made?,direct_debit_payment_not_recognised,29
i have a new card and i can't add money to it. i tried about 30 minutes ago and it is still pending. what do i do?,pending_top_up,48
please help me find my top-up verification code,verify_top_up,71
what is the process for activating my new card?,activate_my_card,1
can i use my social security card as a form of identity?,verify_my_identity,69
can you help me find top up by cash deposit?,top_up_by_cash_or_cheque,58
it seems my top up is reverted?,top_up_reverted,61
how can i setup automatic top-up?,automatic_top_up,5
i accidentally left my phone at the hotel so now i'm not able to use the app.,lost_or_stolen_phone,43
please can you block the transaction i just sent from my account? it was a payment but i accidently typed in the wrong details and think it might have gone to the wrong place.,cancel_transfer,9
"if i want to top up, can i use apple pay?",apple_pay_or_google_pay,3
where is the top-up verification code located?,verify_top_up,71
what would be the reason there's an extra fee on my statement?,extra_charge_on_statement,35
how to get new card after atm eats it,card_swallowed,19
is there a trick to get the disposable virtual card to work?,virtual_card_not_working,72
am i able to top up with apple pay?,apple_pay_or_google_pay,3
am i allowed to change my pin anywhere?,change_pin,22
why did i get charged a fee when i tried to obtain cash?,cash_withdrawal_charge,20
can you express my card to me?,card_delivery_estimate,13
"ive been trying to use my card for two weeks now to purchase somethings online but nothing is going through. it keeps returning my payment to my account. there shouldn't be anything wrong with my account, is it the card?",reverted_card_payment?,53
can i have a card even if i am not living in the uk?,country_support,25
"got married, need to change account name",edit_personal_details,31
when are cards delivered?,card_delivery_estimate,13
how come the atm won't give me my money?,declined_cash_withdrawal,27
you charged me more than once for the same transaction!,transaction_charged_twice,63
my card has not come in the mail yet.,card_arrival,12
what's the refund process?,request_refund,52
i paid with card and i think there was a fee applied.,card_payment_fee_charged,16
"i am traveling to germany, will i be able to use my card there?",card_acceptance,11
i ordered my card a couple weeks ago and haven't received it yet. when can i expect it?,card_delivery_estimate,13
i need to find out where the card is that i ordered.,card_arrival,12
when will my card be here?,card_delivery_estimate,13
how long does a transfer from the uk account usually take? after completing the transfer it is not showing up. i need to know that everything i actually went okay.,balance_not_updated_after_bank_transfer,6
what do i do if my card expires soon?,card_about_to_expire,10
what is the source of the money in my account?,verify_source_of_funds,70
"i couldn't transfer money to my bank, why not?",beneficiary_not_allowed,8
my pin has been blocked.,pin_blocked,50
my card won't work right now.,card_not_working,15
"i notice a transaction a couple of weeks ago in my account, from a seller that i don't recognize. is there a way we can trace back the information to make sure it was truly something i did?",direct_debit_payment_not_recognised,29
can i have a card after my first one?,getting_spare_card,40
is there a fee for extra cards?,getting_spare_card,40
there was an extra fee when i was at the atm. why?,cash_withdrawal_charge,20
how long do deposits take to appear? i've been waiting for more than a week and need the money!,balance_not_updated_after_cheque_or_cash_deposit,7
"please double check my card - withdrawal was working fine so far, but this morning on the way to work it suddenly got declined!",declined_cash_withdrawal,27
i need to update my info.,edit_personal_details,31
"i got a message saying i made a withdrawal from the bank machine, but i did not.",cash_withdrawal_not_recognised,21
"fix your system. i can't make transfers, i've tried like 5 times already.",failed_transfer,36
what are the countries you support.,country_support,25
what do i need to do if the atm kept my card?,card_swallowed,19
what amount can i top-up?,top_up_limits,60
can this card be used at all atms?,atm_support,4
i wanted to know why my transaction didn't go through.,declined_transfer,28
"help me! when i was abroad, the exchange rate was wrong.",wrong_exchange_rate_for_cash_withdrawal,76
why can't i see the top up i made?,topping_up_by_card,62
my card expires soon,card_about_to_expire,10
"phone is gone, dont want others to access account information",lost_or_stolen_phone,43
can i get payed through this system?,receiving_money,51
"i have done a transfer within the country the day before yesterday, but it's still not there yet. can you please check what's going on with that, the account number definitely is the right one, i've checked that several times already.",transfer_not_received_by_recipient,66
i noticed that the exchange rate applied to a recent purchase i made abroad was incorrect.,card_payment_wrong_exchange_rate,18
contactless isn't working for me,contactless_not_working,24
where is the money that i asked for? i asked for more than i got!,wrong_amount_of_cash_received,75
my card is just not working at this time.,virtual_card_not_working,72
i have a direct debit i didn't make,direct_debit_payment_not_recognised,29
what i need to verify my account,why_verify_identity,74
i just had a wedding and i want to take my spouses name.,edit_personal_details,31
can i use my card at any atms?,atm_support,4
i did a transfer but it is still pending.,pending_transfer,49
can my daughter make an account?,age_limit,2
my phone is lost. what do i do to prevent someone from using the app?,lost_or_stolen_phone,43
tell me what the steps for the identity checks are,verify_my_identity,69
from what countries can i use an account?,country_support,25
"i just transferred some money into my account and do not see it updated yet, can you assist?",balance_not_updated_after_bank_transfer,6
are there any top-up limits?,top_up_limits,60
"when traveling, can i auto top-up my card at certain times?",automatic_top_up,5
am i allowed to give my daughter one of my cards to use?,getting_spare_card,40
"i needed to send my friends some money urgently. i tried multiple times to transfer the money this morning, but the transfer keeps failing. can you tell me why the transfer is getting rejected?",failed_transfer,36
why is there an extra dollar charged to my account?,extra_charge_on_statement,35
"hello, i'm a brand new customer and tried topping up for the first time today. it has been pending for half an hour and doesn't seem to be working. please resolve this.",pending_top_up,48
why was my withdrawal requested cancelled by the atm?,declined_cash_withdrawal,27
what has to be done to verify my identity?,verify_my_identity,69
how come the atm gave me less cash than what i asked for?,wrong_amount_of_cash_received,75
why is my 'top up' not showing up in my wallet?,topping_up_by_card,62
i got mugged yesterday and can't use the app.,lost_or_stolen_phone,43
why has my top-up failed?,top_up_failed,59
do i have to pay for a physical card?,order_physical_card,44
the stupid machine just swallowed my card!! i need a new one asap,card_swallowed,19
how do i link to my credit card with you?,card_linking,14
i haven't been sent my new pin!,get_physical_card,39
"i didn't get as much cash as i asked for from the atm, why?",wrong_amount_of_cash_received,75
my cash received does not match what has been requested,wrong_amount_of_cash_received,75
the rate applied to my foreign currency at an atm was incorrect.,wrong_exchange_rate_for_cash_withdrawal,76
"please help, the atm swallowed my card, what do i do?",card_swallowed,19
would i be able to open an account for my daughter?,age_limit,2
"hi, i am interested buying crypto currency but unable to purchase it through the application. i do want to do the exchange, could you please let me know what is the problem?",beneficiary_not_allowed,8
what is the extra fee that was added when i used the card?,card_payment_fee_charged,16
how come my disposable virtual card used to pay for a gym subscription got rejected?,virtual_card_not_working,72
how much am i allowed to top-up?,top_up_limits,60
i just made a transfer from france 2 days ago. it has not yet reached my bank. is it possible it takes longer because it was an international transfer?,balance_not_updated_after_bank_transfer,6
my card was stolen,lost_or_stolen_card,42
it shows that the transfer on my account wasn't allowed.,beneficiary_not_allowed,8
i used an atm in a foreign currency but the rate applied is wrong!,wrong_exchange_rate_for_cash_withdrawal,76
why is there extra cash in my account?,cash_withdrawal_not_recognised,21
"i just tried to top-up and now i'm getting an additional verification message, why?",verify_top_up,71
i am still awaiting the money i put into my account this morning.,balance_not_updated_after_cheque_or_cash_deposit,7
why was there an extra charge when i transferred money?,transfer_fee_charged,64
please delete my account and personal information.,terminate_account,55
how old must i be to open an account?,age_limit,2
i want to get an item refunded,request_refund,52
"when i received my cash, the exchange rate was wrong.",wrong_exchange_rate_for_cash_withdrawal,76
"hello, i was just went through my recent transaction on my bank account and i just noticed that i was charged twice at a place that ate at this past week. can i get that second transaction removed from my account?",transaction_charged_twice,63
can you tell me why my card isn't letting me make purchases online? it's been 2 weeks i've been trying.,reverted_card_payment?,53
i can not find my refund.,Refund_not_showing_up,0
how long does it take to activate my card?,activate_my_card,1
"i am in austria right now. i need to change my pin asap, so can i still do this from here?",change_pin,22
do you offer multiple cards for the same account?,getting_spare_card,40
i have tried transferring money numerous times. all i keep getting is an error message. can you tell me what is going on and how this van be fixed?,beneficiary_not_allowed,8
i got some items this morning but the payment says pending,pending_card_payment,46
why use a disposable card?,get_disposable_virtual_card,38
i would like to terminate my account.,terminate_account,55
auto-top up option can be found where?,automatic_top_up,5
what do you think of the exchange rate?,exchange_rate,33
"i want to top up by transfering accounts, what do i do?",transfer_into_account,65
can i set it up to add money every few days automatically while i am traveling?,automatic_top_up,5
can you tell me what currencies i can use to add money?,supported_cards_and_currencies,54
a cash withdrawal has been done that i didn't do.,cash_withdrawal_not_recognised,21
no visa please. i want to continue with mastercard.,visa_or_mastercard,73
i deposited a check a few days ago and it's still not gone in! please help me with this,balance_not_updated_after_cheque_or_cash_deposit,7
where's my top up code?,verify_top_up,71
i was informed that transfers were free. i noticed i have a fee but why?,transfer_fee_charged,64
"i transferred money, why was charged for an extra fee?",transfer_fee_charged,64
why do you have the identity check,why_verify_identity,74
should i reinstall the payment app?,contactless_not_working,24
what is the fee for topping up by card?,top_up_by_card_charge,57
i was getting cash and the card got stuck inside,card_swallowed,19
can i top up with cash,top_up_by_cash_or_cheque,58
a bank atm did not give my card back. what do i do now?,card_swallowed,19
there's an unauthorized direct debit in my app.,direct_debit_payment_not_recognised,29
there is something wrong with my card. tried to use it a few times today in different places and it just didn't work. the transactions i tried to make were really small so not sure what's going on,card_not_working,15
i was told i would be getting a refund but i have yet to see it,Refund_not_showing_up,0
do you do business in the eu?,country_support,25
can i open an account for a child?,age_limit,2
will my friends be able to top up my account?,topping_up_by_card,62
my transfer is failing when i try to do it.,failed_transfer,36
"i would like to receive and use the card in europe, is that possible?",country_support,25
"needed gas, been delayed for half an hour.please fix it!",pending_top_up,48
if i need to top up with cash where should i look?,top_up_by_cash_or_cheque,58
why do you need to know where my money is coming from?,verify_source_of_funds,70
how does one send me money?,receiving_money,51
where do you export the cards to?,order_physical_card,44
i was charged a fee with my cash withdrawal that i shouldn't have been charged.,cash_withdrawal_charge,20
can you let me know if visa is among the card scheme assignments?,visa_or_mastercard,73
why wasn't my payment accepted by the app,reverted_card_payment?,53
what are the benefits to verifying the top-up?,verify_top_up,71
does the auto top-up have any limits?,automatic_top_up,5
the app won't let me log in as myself.,unable_to_verify_identity,68
i lost track of my card,lost_or_stolen_card,42
i just got my new card but am not sure how to check its pin.,get_physical_card,39
what are the current exchange rates?,exchange_rate,33
i won't verify my identity.,why_verify_identity,74
i tried to buy something online yesterday but it kept saying declined. tried another time today but same thing happened. what's broken?,declined_transfer,28
i could not transfer to a beneficiary,beneficiary_not_allowed,8
"if i am overseas, how do i change my pin?",change_pin,22
"i've just come back from an eating holiday in the usa and canada and have so many pending and duplicated transactions on my account. i think there is something wrong, can you look in to it please?",transaction_charged_twice,63
how much is the exchange fee?,exchange_charge,32
how long does it take for the money to show up in my account?,transfer_timing,67
how did you guys get your exchange rate?,exchange_rate,33
how do i use my new card?,activate_my_card,1
my app is showing a cash balance that i did not receive.,cash_withdrawal_not_recognised,21
"hi, i am new to this. are there any additional fees or charges that i should be aware of? i was looking through the app and i thought i saw something in regards to fee-free allowances.",card_payment_fee_charged,16
what is the limit to a top-up?,top_up_limits,60
